,utterance_id,gender,age,speaker_id,expression,manual_transcription,discrete_emotion_collection_phase,discrete_emotion_annotation_phase,valence_annotation_phase,arousal_annotation_phase,split,path,target
636,355,m,adult,98,real,EJ DUŠO KAKO SI UDH,happiness,happiness,8.121488767,4.981487904,train,cres_v2.1/audio_files_16000/355.wav,happiness
637,156,m,adult,31,acted,GRRR GLAD SE JAVLJA JESTI JESTI MOGAO BIH JEDNU PRIJE ALI BOLJE OBA DVIJE OBA DVIJE,anger,anger,4.191750078,7.29447278,train,cres_v2.1/audio_files_16000/156.wav,anger
638,816,m,adult,271,acted,UDH PA RECITE MI MOLIM VAS KAKO GENERAL KVEJPODELJANO OSTARIO ŠTO HEMEROIDI ISPOVJEDA SE SVETOST GA SPOPALA HAA,happiness,anger,5.766554504,7.43398887,train,cres_v2.1/audio_files_16000/816.wav,anger
639,282,f,adult,60,acted,NE TIČE TE SE,anger,anger,3.053781289,6.106899853,train,cres_v2.1/audio_files_16000/282.wav,anger
640,38,m,adult,19,acted,MA JEBI SE I TI I TITO I NJEGOV DUH I CILI CENTRALNI KOMITET PEDESET GODINA SI NAS TLAČIJA I SAD BI TIJA OPET GOVNO JEDNO CRVENO MARŠ,anger,anger,1.719927411,8.758547921,train,cres_v2.1/audio_files_16000/38.wav,anger
641,70,m,adult,23,real,PA DAJ NEMOJ MOLIM TE PRDIŠ BRAJO NA USTA BOG TE MAZO,anger,anger,2.786954571,7.351674003,train,cres_v2.1/audio_files_16000/70.wav,anger
642,663,f,adult,200,real,AL ZA MENE UOPČE TO NE BRINE SVI PRIČAJU O NEČEM KAKO NAS,sadness,sadness,2.341028822,7.713865385,train,cres_v2.1/audio_files_16000/663.wav,sadness
643,590,m,adult,185,acted,TREBALA SI SE JAČE BRANIT,sadness,sadness,2.088109618,4.798188476,train,cres_v2.1/audio_files_16000/590.wav,sadness
644,443,f,adult,137,real,PROPAST ĆE UDH KROZ TOALETE IDH,happiness,happiness,6.273667934,5.58035081,train,cres_v2.1/audio_files_16000/443.wav,happiness
645,256,f,adult,60,acted,MA ŠTA SI TI MENI DA TI SE JA IMAN OBAJŠNJAVAT ĆAĆA,anger,anger,2.003116883,8.389708078,train,cres_v2.1/audio_files_16000/256.wav,anger
646,880,m,adult,294,acted,MISLIT ĆU NA TEBE IDH I NJEGA IDH I NA BORNU TU POD STABLOM UDH ZASTAJK MENE NEĆEŠ MORAT NOSIT IDH,sadness,sadness,2.866895374,6.781332965,train,cres_v2.1/audio_files_16000/880.wav,sadness
647,750,m,adult,244,acted,BOJIM SE DA IH KUZMA SVE NE POKOKA AK MU KRENE,fear,fear,2.396558548,7.501452696,train,cres_v2.1/audio_files_16000/750.wav,fear
648,517,f,adult,160,acted,PALA SAM ß U KUPAONICI SAM SE POKLIZNULA SAM SE NA KADU I LUPILA,fear,sadness,3.233729977,4.479162525,train,cres_v2.1/audio_files_16000/517.wav,sadness
649,1084,m,adult,312,real,ILI NA NEKI DRUGI NAČIN OSTALI ZABORAVLJENI ILI NEDOSTUPNI,neutral,neutral,5.567142515,3.83849233,train,cres_v2.1/audio_files_16000/1084.wav,neutral
650,250,f,adult,58,real,POVIRIT KAD JE RUČAK IL DOĆ VIDIT ŠTA SE RADI JA SAM TO KUHALA BAR POL SATA,anger,neutral,5.206444909,5.040357827,train,cres_v2.1/audio_files_16000/250.wav,neutral
651,408,f,adult,126,acted,BOK JA SAM LIDIJA ŽIVIM TU PA SAM VAS DOŠLA KRATKO UPOZNATI BOK,happiness,happiness,7.837278228,6.379143077,train,cres_v2.1/audio_files_16000/408.wav,happiness
652,670,f,child,203,acted,ALI JA SAM GLADNA I NOGE ME VEĆ BOLE ALI MISLIM,sadness,sadness,3.284658103,5.115659058,train,cres_v2.1/audio_files_16000/670.wav,sadness
653,758,m,adult,250,acted,RAČUNAO SAM SVE UZEVŠI U OBZIR VELIČINU RESTORANA MOŽDA JE POBJEGLA,fear,anger,3.711394768,8.295471487,train,cres_v2.1/audio_files_16000/758.wav,anger
654,739,m,adult,241,acted,IDEM JA NAZVAT MOŽDA BRANKU TREBA POMOĆ,fear,fear,3.545249096,5.477758081,train,cres_v2.1/audio_files_16000/739.wav,fear
655,292,m,adult,66,real,TO JE PITANJE ZAPRAVO SVAKOG POSLODAVCA ILI AJMO REĆ RAVNATELJA U JAVNOJ VLASTI DA ODLUČI UDH DA LI JE ISPLATIVO I DA LI JE POSLOVNA SITUACIJA TAKVA DA OMOGUĆAVA RADNICIMA DA BUDU NA KOLEKTIVNOM GODIŠNJEM ODMORU,neutral,neutral,5.395283092,3.888266624,train,cres_v2.1/audio_files_16000/292.wav,neutral
656,392,m,adult,119,real,EVO STIPE I KOZA,happiness,happiness,7.478115921,4.836647954,train,cres_v2.1/audio_files_16000/392.wav,happiness
657,989,m,adult,231,acted,NIKOLINA ß NIKOLINA ČEKAJ E,fear,fear,4.319138579,6.785413094,train,cres_v2.1/audio_files_16000/989.wav,fear
658,722,m,adult,230,acted,IDI PRIJATELJU UBIT ĆE TE,fear,fear,2.27313547,7.451329339,train,cres_v2.1/audio_files_16000/722.wav,fear
659,910,m,adult,304,acted,TO SI CIJELI ŽIVOT ŽELIM ZASTAJK ČITAV SI NAM ŽIVOT SJEBAL ZBOG MEDALJE,sadness,sadness,2.978986216,5.525110383,train,cres_v2.1/audio_files_16000/910.wav,sadness
660,1006,f,adult,289,acted,PA HOĆEMO TU ČEKAT OĆE ONI PRVI DOĆ DO NAS ONI ILI BRANKO,fear,fear,3.592385812,7.929600929,train,cres_v2.1/audio_files_16000/1006.wav,fear
661,780,f,adult,253,acted,HIHI HIHI UDH TO SAM I MISLILA,happiness,happiness,7.601435999,3.949602343,train,cres_v2.1/audio_files_16000/780.wav,happiness
662,1045,f,adult,301,real,RAZLOG JE NEUSPJEH KOALICIJE HAESELESA I DECEA NA PARLAMENTARNIM IZBORIMA,neutral,neutral,4.986160144,2.587234155,train,cres_v2.1/audio_files_16000/1045.wav,neutral
663,1105,m,adult,322,real,JA NE ZNAM ZA OSTALE OSIM VENERA PUTUJE SIGURNO,neutral,neutral,4.939042408,3.234013098,train,cres_v2.1/audio_files_16000/1105.wav,neutral
664,107,m,adult,29,acted,NEMOJ OPET JEBOTE,anger,anger,2.720802885,5.526179016,train,cres_v2.1/audio_files_16000/107.wav,anger
665,878,m,adult,294,acted,NISAM VIDIO SPOKOJ ZASTAJK ZNAM DA BEZ OBZIRA KAKO JE BRZO NEŠTO STIGNEŠ POMISLIT ZASTAJK A NA ŠTO ĆU JA,sadness,sadness,2.539803166,6.100956421,train,cres_v2.1/audio_files_16000/878.wav,sadness
666,82,m,adult,26,real,ZNAŠ KO JE TREBO DOŽIVJET ŠOK ONAJ KO JE STVARNO POGRJEŠIO,anger,anger,2.868807113,7.100842622,train,cres_v2.1/audio_files_16000/82.wav,anger
667,585,m,adult,183,real,ETO IDH,sadness,sadness,3.041116417,3.315421347,train,cres_v2.1/audio_files_16000/585.wav,sadness
668,28,m,adult,17,acted,SLUŠAJ JOŠ JEDNU ZUCNI UBIT ĆU BOGA U CEBI,anger,anger,2.542549778,5.392082916,train,cres_v2.1/audio_files_16000/28.wav,anger
669,942,f,adult,267,real,UDH I OD TAD NAM JE JEZIVO,sadness,sadness,2.872232594,5.819583419,train,cres_v2.1/audio_files_16000/942.wav,sadness
670,1037,m,adult,299,real,KAO ANĐEO ON JE BIO S ONIM OSMIJEHOM UDH I SA ONIM ŠTO SAM JA NJEGA UPOZNAO,sadness,sadness,3.693866231,3.99244042,train,cres_v2.1/audio_files_16000/1037.wav,sadness
671,503,m,adult,149,acted,A NISTE TREBALI DOLAZIT PPP POSLAO BI VAM JA PARE SSS SLIJEDEĆI TJEDAN TAK SMO SE DOGOVORILI JEL SSS SLIJEDEĆI TJEDAN EVO EVO JA ĆU TO POLAKO NEAM E A TTT TO TO JE BAŠ ß ZA VAS SAM VRATIT ĆU VAM SVE,fear,fear,2.903426912,7.02145768,train,cres_v2.1/audio_files_16000/503.wav,fear
672,894,m,adult,297,acted,JA SAN SVOJE VEĆ ZASRA TATJANA ZASTAJK NE MOGU,sadness,sadness,2.734629596,5.379671843,train,cres_v2.1/audio_files_16000/894.wav,sadness
673,502,m,adult,149,acted,E E BAŠ SAM HTIO RAZGOVARATI SA VAMA ß SAD KAD JE ß BBB BABA JEL KAD BABE VIŠE NEMA KHM JA IDEM S LIČOM PA BI TREBAO SVOJE PARE IDEM U ZAGREB MISLIM SAD KAD VAM VIŠE NISAM POTREBAN,fear,fear,3.696954676,4.66399452,train,cres_v2.1/audio_files_16000/502.wav,fear
674,337,f,adult,92,real,NEKI ĆE JE PAMTITI PO DOBRU DRUGI BI JE NAJRADIJE ZABORAVILI,neutral,neutral,5.194676522,4.742757886,train,cres_v2.1/audio_files_16000/337.wav,neutral
675,735,m,adult,240,acted,I DIGNI RUKE U ZRAK DA VIDI DA MU NISMO PRIJETNJA,fear,fear,3.487438813,6.399437481,train,cres_v2.1/audio_files_16000/735.wav,fear
676,301,m,adult,73,real,TO JE JOŠ DOSTA NEDOREČENO I NEMAMO DOVOLJNO INFORMACIJA KAKVO ĆE SITUACIJA BIT KAD UĐEMO U EUROPSKU UNIJU UDH ß ALI ONO ŠTO MOŽEMO REĆI DA ĆE SIGURNO PASTI CIJENA VINA TAKO DA PROIZVOĐAČI KOJI UDH IMAJU SAMU PROIZVODNJU JE DOSTA SKUPA ĆE VJEROJATNO SE NAĆ U JEDNOJ SITUACIJI KOJA NEĆE BITI DOBRA,neutral,neutral,5.374748561,4.208063084,train,cres_v2.1/audio_files_16000/301.wav,neutral
677,322,m,child,82,acted,BEZ BRIGE MAMA SVE ĆE BITI U REDU KAO DA SI I TI S NAMA,neutral,happiness,6.92598606,6.097356065,train,cres_v2.1/audio_files_16000/322.wav,happiness
678,115,m,adult,29,acted,A ONDA ŠAPA CRNA I PROPADE SVE TRAS,anger,anger,3.18543543,7.370452192,train,cres_v2.1/audio_files_16000/115.wav,anger
679,1005,f,adult,289,acted,PA JEBI GA KAKO DA NJIH NAĐEMO PA NAĆI ĆEMO IH,fear,fear,2.78581636,8.152889059,train,cres_v2.1/audio_files_16000/1005.wav,fear
680,981,m,adult,231,acted,NEMOJ MENE MMMOLIM TE IMAM SITNU DJECU,fear,fear,0.980402074,8.998748998,train,cres_v2.1/audio_files_16000/981.wav,fear
681,879,m,adult,294,acted,DJECU OBITELJ NEMAM ZASTAJK BOGA SE SJETIM SAMO KAD SE BOJIM,sadness,sadness,2.486976097,6.577106066,train,cres_v2.1/audio_files_16000/879.wav,sadness
682,784,m,adult,254,acted,OOO SUSEDA SUSEDICA MOJA UDH ZNAL SAM JA DA JE PITANJE VURE KAD BUŠ DOŠLA K MENI UDH,happiness,happiness,7.053847064,6.179986109,train,cres_v2.1/audio_files_16000/784.wav,happiness
683,868,f,adult,264,acted,BOG VAS BLAGOSLOVIO DECO UDH VRATLI STE SE UDH A JESTE VIDLI MOG BENOŠEA,happiness,happiness,7.282045463,7.591536616,train,cres_v2.1/audio_files_16000/868.wav,happiness
684,1140,f,adult,339,acted,JOSIPE,fear,fear,2.451074127,7.305580423,train,cres_v2.1/audio_files_16000/1140.wav,fear
685,778,f,adult,252,acted,E A ONDA MOJ MUŽ ODE DOLE I IZVUČE OSIGURAČ IDH ZA CIJELU KUĆU,happiness,happiness,6.782616765,4.732345212,train,cres_v2.1/audio_files_16000/778.wav,happiness
686,613,f,adult,186,real,TOBOM IAKO JE NAJSRETNIJE DIJETE ŠTA TE IMA ZA TETKU CMIZDR,sadness,sadness,4.303656739,8.093361446,train,cres_v2.1/audio_files_16000/613.wav,sadness
687,1079,m,adult,313,real,TE DIJELOVE ZNANJA SU POKUPILI KASNIJE EGIPĆANI SUMERANI,neutral,neutral,6.802261356,2.890908034,train,cres_v2.1/audio_files_16000/1079.wav,neutral
688,487,f,adult,145,acted,DOBRO DOBRO HOHO HOHO SAMO VI HEHE UĐITE,happiness,happiness,6.635377091,4.808813194,train,cres_v2.1/audio_files_16000/487.wav,happiness
689,988,m,adult,231,acted,ZAŠTO SI TO URADIO,fear,anger,2.973084707,5.773585236,train,cres_v2.1/audio_files_16000/988.wav,anger
690,71,m,adult,23,real,UPALI SI KAMERU USTVRDIT ĆEŠ ŠTA RADIŠ,anger,anger,4.08833983,6.251166492,train,cres_v2.1/audio_files_16000/71.wav,anger
691,741,f,adult,242,acted,MORAMO SE VRATIT,fear,fear,2.717122054,6.944311159,train,cres_v2.1/audio_files_16000/741.wav,fear
692,719,m,adult,228,acted,OVE SU ŠVABE POTPUNO POBENAVILI NEMOŠ POZNAT DOJUČERAŠNJE KOMŠIJE,fear,fear,2.883926879,6.068578659,train,cres_v2.1/audio_files_16000/719.wav,fear
693,437,f,adult,137,real,JEEE BLENDALA JE,happiness,happiness,5.068116522,7.086784103,train,cres_v2.1/audio_files_16000/437.wav,happiness
694,131,m,adult,31,acted,TI MI NISI MAMA,anger,anger,2.787784478,7.143232754,train,cres_v2.1/audio_files_16000/131.wav,anger
695,697,m,adult,214,real,TU JE UNUTRA UKLJUČENA INSTALACIJA I MONTAŽA I DOSTAVA,neutral,neutral,5.693541224,3.136618336,train,cres_v2.1/audio_files_16000/697.wav,neutral
696,743,f,adult,242,acted,ONDA OSTANI TU SAM,fear,fear,3.390110742,6.819322502,train,cres_v2.1/audio_files_16000/743.wav,fear
697,1093,m,adult,313,real,DA UHVATI SHVATI I  ZABILJEŽI PRECESIJSKI CIKLUS,neutral,neutral,5.64088473,3.287453901,train,cres_v2.1/audio_files_16000/1093.wav,neutral
698,485,f,adult,145,acted,OOO NE BOJTE SE DJEČICE HEHE IMATE SREĆICE,happiness,happiness,6.827547108,6.088194846,train,cres_v2.1/audio_files_16000/485.wav,happiness
699,474,f,adult,142,real,KAKO ĆEMO GA AJME ON JE MOKAR,happiness,happiness,5.819273837,6.619262279,train,cres_v2.1/audio_files_16000/474.wav,happiness
700,789,m,adult,257,acted,PARTIZANČINOO PARTIIZANČINO,happiness,happiness,6.438496892,6.855308472,train,cres_v2.1/audio_files_16000/789.wav,happiness
701,1126,m,adult,325,real,JER MED IMA SVE ONO ŠTO JE NAMA POTREBNO,neutral,neutral,5.913184998,4.031405494,train,cres_v2.1/audio_files_16000/1126.wav,neutral
702,839,m,adult,282,acted,MA HAHA NE IDH ZAŠTO,happiness,happiness,7.104714253,6.230359721,train,cres_v2.1/audio_files_16000/839.wav,happiness
703,846,f,adult,283,acted,A VI STE OŽENJ,happiness,anger,4.835276684,6.271231194,train,cres_v2.1/audio_files_16000/846.wav,anger
